GN,GN Latitude,GN Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
Maha Buthgamuwa A,6.9373109,79.9129735,Jeewajees Industries Factory,6.937594456712079,79.90844466511103,Factory
Maha Buthgamuwa A,6.9373109,79.9129735,Kolonnawa Industrial Estate,6.928159770884136,79.9149330300125,Factory
Maha Buthgamuwa A,6.9373109,79.9129735,Revlon Lanka (Pvt) Ltd.,6.935145,79.921616,Factory
Maha Buthgamuwa A,6.9373109,79.9129735,Lee Trading & Packing Co,6.9357980495819636,79.9059410228201,Factory
Maha Buthgamuwa C,6.9378983,79.9094751,Jeewajees Industries Factory,6.937594456712079,79.90844466511103,Factory
Maha Buthgamuwa C,6.9378983,79.9094751,Lee Trading & Packing Co,6.9357980495819636,79.9059410228201,Factory
Dahampura,6.8016629,79.8779834,Thread Works (Pvt) Ltd.,6.801097669554478,79.88291291358075,Factory
Dahampura,6.8016629,79.8779834,Astron Limited,6.808756,79.883658,Factory
Dahampura,6.8016629,79.8779834,Deshika Embroidary Solutions,6.797356,79.88507,Factory
Dahampura,6.8016629,79.8779834,Brandix Finishing,6.806302689811471,79.88600226720271,Factory
Dahampura,6.8016629,79.8779834,Tiljay Computer Forms,6.809273,79.88129,Factory
Dahampura,6.8016629,79.8779834,Chemcel Pvt Ltd,6.805539608001709,79.888427734375,Factory
Dahampura,6.8016629,79.8779834,Orient Design Center,6.80561,79.883071,Factory
Dahampura,6.8016629,79.8779834,Azmorr Pvt Ltd,6.801272071528497,79.88288420667084,Factory
Dahampura,6.8016629,79.8779834,Thread Works (Pvt) Ltd.,6.801097669554478,79.88291291358075,Factory
Dahampura,6.8016629,79.8779834,Tiljay Computer Forms,6.809273,79.88129,Factory
Dahampura,6.8016629,79.8779834,Azmorr Pvt Ltd,6.801272071528497,79.88288420667084,Factory
Dahampura,6.8016629,79.8779834,Orient Design Center,6.80561,79.883071,Factory
Dahampura,6.8016629,79.8779834,Astron Limited,6.808756,79.883658,Factory
Dahampura,6.8016629,79.8779834,Brandix Finishing,6.806302689811471,79.88600226720271,Factory
Dahampura,6.8016629,79.8779834,Chemcel Pvt Ltd,6.805539608001709,79.888427734375,Factory
Dahampura,6.8016629,79.8779834,Deshika Embroidary Solutions,6.797356,79.88507,Factory
Bopetta,6.9318358,79.9045771,Jeewajees Industries Factory,6.937594456712079,79.90844466511103,Factory
Bopetta,6.9318358,79.9045771,Lee Trading & Packing Co,6.9357980495819636,79.9059410228201,Factory
Batalandahena,6.9316018,79.9091252,Kolonnawa Industrial Estate,6.928159770884136,79.9149330300125,Factory
Batalandahena,6.9316018,79.9091252,Jeewajees Industries Factory,6.937594456712079,79.90844466511103,Factory
Batalandahena,6.9316018,79.9091252,Lee Trading & Packing Co,6.9357980495819636,79.9059410228201,Factory
Kotikawatta West,6.9295457,79.921369,Revlon Lanka (Pvt) Ltd.,6.935145,79.921616,Factory
Kotikawatta West,6.9295457,79.921369,Kolonnawa Industrial Estate,6.928159770884136,79.9149330300125,Factory
Kotikawatta West,6.9295457,79.921369,Ceylon Detergent Suppliers (PVT.) Ltd,6.921551420942801,79.92091261438547,Factory
Mulleriyawa South,6.9339712,79.9286801,The Couturist pvt (Ltd),6.925192255293115,79.9305315649533,Factory
Mulleriyawa South,6.9339712,79.9286801,Revlon Lanka (Pvt) Ltd.,6.935145,79.921616,Factory
Malgama,6.9312269,79.9381577,Sola Pack,6.925755500793457,79.93683624267578,Factory
Malgama,6.9312269,79.9381577,The Couturist pvt (Ltd),6.925192255293115,79.9305315649533,Factory
Udumulla North,6.9333765,79.9458514,Polydime Factory,6.941183,79.941858,Factory
Rajasinghagama,6.920196,79.9486489,Mondy Office,6.915439064105437,79.94098551002915,Factory
Udumulla South,6.9180472,79.9409555,Gamma Print Solutions,6.917395393246304,79.93667948840184,Factory
Udumulla South,6.9180472,79.9409555,Mondy Office,6.915439064105437,79.94098551002915,Factory
Udumulla South,6.9180472,79.9409555,Sola Pack,6.925755500793457,79.93683624267578,Factory
Himbutana East,6.9226063,79.9374582,Gamma Print Solutions,6.917395393246304,79.93667948840184,Factory
Himbutana East,6.9226063,79.9374582,Mondy Office,6.915439064105437,79.94098551002915,Factory
Himbutana East,6.9226063,79.9374582,The Couturist pvt (Ltd),6.925192255293115,79.9305315649533,Factory
Himbutana East,6.9226063,79.9374582,Sola Pack,6.925755500793457,79.93683624267578,Factory
Himbutana West,6.9224875,79.9318623,The Couturist pvt (Ltd),6.925192255293115,79.9305315649533,Factory
Himbutana West,6.9224875,79.9318623,Sola Pack,6.925755500793457,79.93683624267578,Factory
Himbutana West,6.9224875,79.9318623,Gamma Print Solutions,6.917395393246304,79.93667948840184,Factory
Malpura,6.9256038,79.9227682,Ceylon Detergent Suppliers (PVT.) Ltd,6.921551420942801,79.92091261438547,Factory
Malpura,6.9256038,79.9227682,The Couturist pvt (Ltd),6.925192255293115,79.9305315649533,Factory
Malpura,6.9256038,79.9227682,Kolonnawa Industrial Estate,6.928159770884136,79.9149330300125,Factory
Malpura,6.9256038,79.9227682,Revlon Lanka (Pvt) Ltd.,6.935145,79.921616,Factory
Gothatuwa New Town,6.9247781,79.9150724,Kolonnawa Industrial Estate,6.928159770884136,79.9149330300125,Factory
Gothatuwa New Town,6.9247781,79.9150724,Ceylon Detergent Suppliers (PVT.) Ltd,6.921551420942801,79.92091261438547,Factory
Elhena,6.9213644,79.9101748,Kolonnawa Industrial Estate,6.928159770884136,79.9149330300125,Factory
Elhena,6.9213644,79.9101748,Vikumsiri Enterprises,6.91406679153442,79.91342163085938,Factory
Dodamgahahena,6.9187765,79.9129735,Vikumsiri Enterprises,6.91406679153442,79.91342163085938,Factory
Dodamgahahena,6.9187765,79.9129735,Ceylon Detergent Suppliers (PVT.) Ltd,6.921551420942801,79.92091261438547,Factory
Dodamgahahena,6.9187765,79.9129735,Kolonnawa Industrial Estate,6.928159770884136,79.9149330300125,Factory
Welivita,6.9381284,79.9581592,Domino's Commissary,6.94211409298829,79.9542902141904,Factory
Welivita,6.9381284,79.9581592,Fine Finish Engineering,6.94182878290385,79.9635067000949,Factory
Welivita,6.9381284,79.9581592,Intermart LTD(PVT),6.943922,79.952086,Factory
Welivita,6.9381284,79.9581592,Intermart,6.94411,79.954463,Factory
Welivita,6.9381284,79.9581592,Bag Factory,6.945606,79.954587,Factory
Welivita,6.9381284,79.9581592,Intermart (pvt) LTD,6.94727,79.955019,Factory
Raggahawatta,6.9338514,79.9682293,Fine Finish Engineering,6.94182878290385,79.9635067000949,Factory
Hewagama,6.9313808,79.9766195,pirekma Pvt Ltd,6.929860122825828,79.9828543287016,Factory
Kaduwela,6.929061,79.9827754,pirekma Pvt Ltd,6.929860122825828,79.9828543287016,Factory
Kothalawala,6.9194938,79.9780178,Polypak Secco Ltd,6.91384220123291,79.98216247558594,Factory
Kothalawala,6.9194938,79.9780178,DPL Factory Kottawa,6.919788958933327,79.97498906877567,Factory
Thalahena North,6.912431,79.9570411,Print USA,6.910610833171942,79.96522751289626,Factory
Thalahena North,6.912431,79.9570411,Flexi Print Pvt LTD,6.914169512215265,79.96553889444408,Factory
Thalahena North,6.912431,79.9570411,Southern Steel Fabricators,6.907986607834851,79.96583388646437,Factory
Malabe North,6.9139619,79.9668308,Print USA,6.910610833171942,79.96522751289626,Factory
Malabe North,6.9139619,79.9668308,Southern Steel Fabricators,6.907986607834851,79.96583388646437,Factory
Malabe North,6.9139619,79.9668308,Flexi Print Pvt LTD,6.914169512215265,79.96553889444408,Factory
Malabe North,6.9139619,79.9668308,DPL Factory Kottawa,6.919788958933327,79.97498906877567,Factory
Malabe North,6.9139619,79.9668308,Zenith Engineering,6.905117153088679,79.96968507965963,Factory
Malabe East,6.9034905,79.9724245,Zenith Engineering,6.905117153088679,79.96968507965963,Factory
Malabe East,6.9034905,79.9724245,Print USA,6.910610833171942,79.96522751289626,Factory
Malabe East,6.9034905,79.9724245,Southern Steel Fabricators,6.907986607834851,79.96583388646437,Factory
Malabe West,6.9019012,79.9598383,Print USA,6.910610833171942,79.96522751289626,Factory
Malabe West,6.9019012,79.9598383,Southern Steel Fabricators,6.907986607834851,79.96583388646437,Factory
Thalangama North B,6.907018,79.9514464,L. B. Engineering,6.906749,79.945724,Factory
Thalahena South,6.9122534,79.9486489,L. B. Engineering,6.906749,79.945724,Factory
Thalahena South,6.9122534,79.9486489,Mondy Office,6.915439064105437,79.94098551002915,Factory
Muttettugoda,6.9068404,79.9430537,L. B. Engineering,6.906749,79.945724,Factory
Muttettugoda,6.9068404,79.9430537,Mondy Office,6.915439064105437,79.94098551002915,Factory
Thalangama North A,6.9168782,79.9317302,Gamma Print Solutions,6.917395393246304,79.93667948840184,Factory
Thalangama North A,6.9168782,79.9317302,Mondy Office,6.915439064105437,79.94098551002915,Factory
Thalangama North A,6.9168782,79.9317302,jf&i Printer,6.907865609584307,79.93177757899142,Factory
Thalangama North A,6.9168782,79.9317302,JF&I Packaging PVT LTD,6.90802,79.9317,Factory
Thalangama North A,6.9168782,79.9317302,The Couturist pvt (Ltd),6.925192255293115,79.9305315649533,Factory
Walpola,6.918308,79.9220686,Ceylon Detergent Suppliers (PVT.) Ltd,6.921551420942801,79.92091261438547,Factory
Walpola,6.918308,79.9220686,Asmara International,6.90939,79.918801,Factory
Kalapaluwawa,6.9141883,79.9150724,Vikumsiri Enterprises,6.91406679153442,79.91342163085938,Factory
Kalapaluwawa,6.9141883,79.9150724,Asmara International,6.90939,79.918801,Factory
Kalapaluwawa,6.9141883,79.9150724,Ceylon Detergent Suppliers (PVT.) Ltd,6.921551420942801,79.92091261438547,Factory
Kotuwegoda,6.9113627,79.9066763,Fruits & Vegetables Pvt Ltd,6.9102285247668,79.89936452185576,Factory
Kotuwegoda,6.9113627,79.9066763,Vikumsiri Enterprises,6.91406679153442,79.91342163085938,Factory
Kotuwegoda,6.9113627,79.9066763,Hafele Design Center,6.902703436034983,79.90533423413335,Factory
Kotuwegoda,6.9113627,79.9066763,Cordial & Jam Factory (F&V),6.9085436274367,79.89897636717167,Factory
Subhoothipura,6.9062472,79.9150724,Asmara International,6.90939,79.918801,Factory
Subhoothipura,6.9062472,79.9150724,Hafele Design Center,6.902703436034983,79.90533423413335,Factory
Subhoothipura,6.9062472,79.9150724,Vikumsiri Enterprises,6.91406679153442,79.91342163085938,Factory
Udumulla,6.9083957,79.9227682,Asmara International,6.90939,79.918801,Factory
Udumulla,6.9083957,79.9227682,jf&i Printer,6.907865609584307,79.93177757899142,Factory
Udumulla,6.9083957,79.9227682,JF&I Packaging PVT LTD,6.90802,79.9317,Factory
Udumulla,6.9083957,79.9227682,Asmara International,6.90939,79.918801,Factory
Udumulla,6.9083957,79.9227682,JF&I Packaging PVT LTD,6.90802,79.9317,Factory
Udumulla,6.9083957,79.9227682,jf&i Printer,6.907865609584307,79.93177757899142,Factory
Battaramulla North,6.9011316,79.9234678,Asmara International,6.90939,79.918801,Factory
Battaramulla North,6.9011316,79.9234678,jf&i Printer,6.907865609584307,79.93177757899142,Factory
Batapotha,6.901428,79.9374582,jf&i Printer,6.907865609584307,79.93177757899142,Factory
Batapotha,6.901428,79.9374582,JF&I Packaging PVT LTD,6.90802,79.9317,Factory
Batapotha,6.901428,79.9374582,L. B. Engineering,6.906749,79.945724,Factory
Pothuarawa,6.897724,79.9500477,KTEC Engineering Services,6.894308369187887,79.95216602603551,Factory
Pothuarawa,6.897724,79.9500477,L. B. Engineering,6.906749,79.945724,Factory
Kumaragewatta,6.885066,79.9358798,ITL,6.879634,79.944382,Factory
Jayawadanagama,6.8862842,79.9409555,ITL,6.879634,79.944382,Factory
Battaramulla South,6.8957198,79.9178709,Creative Garments,6.887919620450109,79.91336974419112,Factory
Rajamalwatta,6.9009536,79.9150724,Hafele Design Center,6.902703436034983,79.90533423413335,Factory
Rajamalwatta,6.9009536,79.9150724,Asmara International,6.90939,79.918801,Factory
Wickramasinghapura,6.8809624,79.9395566,ITL,6.879634,79.944382,Factory
Koswatta,6.9005375,79.8954802,Semage Glass,6.895133904619028,79.8894140997925,Factory
Koswatta,6.9005375,79.8954802,Cordial & Jam Factory (F&V),6.9085436274367,79.89897636717167,Factory
Koswatta,6.9005375,79.8954802,Semage Glass,6.895133904619028,79.8894140997925,Factory
Koswatta,6.9005375,79.8954802,Cordial & Jam Factory (F&V),6.9085436274367,79.89897636717167,Factory
Mirihana South,6.8762544,79.9045771,Technosign Advertising,6.871537,79.905877,Factory
Mirihana South,6.8762544,79.9045771,Creative Exports,6.871888741068698,79.90618701703869,Factory
Mirihana South,6.8762544,79.9045771,AK2PRO printers,6.869397000114165,79.91167524207734,Factory
Mirihana North,6.8796652,79.9094751,Technosign Advertising,6.871537,79.905877,Factory
Mirihana North,6.8796652,79.9094751,Creative Exports,6.871888741068698,79.90618701703869,Factory
Mirihana North,6.8796652,79.9094751,Creative Garments,6.887919620450109,79.91336974419112,Factory
Thalawathugoda East,6.8742177,79.9435917,ITL,6.879634,79.944382,Factory
Kottawa East,6.8557414,79.9668308,Replica Speed,6.86056,79.972389,Factory
Thalapathpitiya,6.8693785,79.9234678,Pooji Traders,6.867341,79.922076,Factory
Pragathipura,6.8764912,79.9157721,AK2PRO printers,6.869397000114165,79.91167524207734,Factory
Udahamulla East,6.8665559,79.9150724,Pooji Traders,6.867341,79.922076,Factory
Udahamulla East,6.8665559,79.9150724,AK2PRO printers,6.869397000114165,79.91167524207734,Factory
Udahamulla East,6.8665559,79.9150724,Tokimoto Silencer,6.858403669230885,79.91568733278476,Factory
Udahamulla East,6.8665559,79.9150724,Creative Exports,6.871888741068698,79.90618701703869,Factory
Udahamulla East,6.8665559,79.9150724,Technosign Advertising,6.871537,79.905877,Factory
Udahamulla West,6.8639697,79.9178709,Pooji Traders,6.867341,79.922076,Factory
Udahamulla West,6.8639697,79.9178709,AK2PRO printers,6.869397000114165,79.91167524207734,Factory
Udahamulla West,6.8639697,79.9178709,Tokimoto Silencer,6.858403669230885,79.91568733278476,Factory
Pathiragoda,6.8587386,79.9206694,Tokimoto Silencer,6.858403669230885,79.91568733278476,Factory
Pathiragoda,6.8587386,79.9206694,Pooji Traders,6.867341,79.922076,Factory
Maharagama East,6.85821,79.9269656,Pooji Traders,6.867341,79.922076,Factory
Pannipitiya North,6.8453976,79.9465508,Manula Printers,6.8465366194473525,79.9458158708433,Factory
Pannipitiya North,6.8453976,79.9465508,Soala Steel Industries (PVT) LTD,6.849855694031127,79.94841125993507,Factory
Kottawa West,6.8515684,79.9570411,Soala Steel Industries (PVT) LTD,6.849855694031127,79.94841125993507,Factory
Kottawa South,6.8490994,79.9654324,Solotex Printers (Pvt) Ltd,6.842072010040283,79.96654510498047,Factory
Pannipitiya South,6.84863,79.9430537,Manula Printers,6.8465366194473525,79.9458158708433,Factory
Pannipitiya South,6.84863,79.9430537,Soala Steel Industries (PVT) LTD,6.849855694031127,79.94841125993507,Factory
Maharagama Town,6.8510951,79.9212011,Union apperal (pvt) lmtd.,6.843921389847445,79.91844758833602,Factory
Maharagama Town,6.8510951,79.9212011,CKT - Hirdaramani,6.84403351022365,79.91900237991246,Factory
Maharagama Town,6.8510951,79.9212011,Tokimoto Silencer,6.858403669230885,79.91568733278476,Factory
Godigamuwa South B,6.8349969,79.9234678,Union apperal (pvt) lmtd.,6.843921389847445,79.91844758833602,Factory
Godigamuwa South B,6.8349969,79.9234678,Intercom Exports,6.84057248499254,79.91711393115705,Factory
Godigamuwa South B,6.8349969,79.9234678,CKT - Hirdaramani,6.84403351022365,79.91900237991246,Factory
Godigamuwa North,6.8402263,79.9206694,Union apperal (pvt) lmtd.,6.843921389847445,79.91844758833602,Factory
Godigamuwa North,6.8402263,79.9206694,CKT - Hirdaramani,6.84403351022365,79.91900237991246,Factory
Godigamuwa North,6.8402263,79.9206694,Intercom Exports,6.84057248499254,79.91711393115705,Factory
Wattegedara,6.8478743,79.9177543,Union apperal (pvt) lmtd.,6.843921389847445,79.91844758833602,Factory
Wattegedara,6.8478743,79.9177543,CKT - Hirdaramani,6.84403351022365,79.91900237991246,Factory
Wattegedara,6.8478743,79.9177543,Intercom Exports,6.84057248499254,79.91711393115705,Factory
Navinna,6.8533309,79.9150724,Tokimoto Silencer,6.858403669230885,79.91568733278476,Factory
Wijerama,6.8551817,79.9087754,Lanka Lime Cements Ltd,6.848744,79.904654,Factory
Wijerama,6.8551817,79.9087754,Tokimoto Silencer,6.858403669230885,79.91568733278476,Factory
Wijerama,6.8551817,79.9087754,Trendy Connections,6.864254633587199,79.90379264401143,Factory
Gangodavila South B,6.8557396,79.9038774,Daya International - Pepiliyana,6.852770963524863,79.89511112766158,Factory
Gangodavila South B,6.8557396,79.9038774,Trendy Connections,6.864254633587199,79.90379264401143,Factory
Gangodavila South B,6.8557396,79.9038774,Lanka Lime Cements Ltd,6.848744,79.904654,Factory
Gangodavila South B,6.8557396,79.9038774,Display Creations,6.847399836648075,79.89692895948671,Factory
Gangodavila South B,6.8557396,79.9038774,Arjuna Computer Forms,6.848745,79.898767,Factory
Gangodavila South B,6.8557396,79.9038774,Digiscan Printing And Packaging (pvt) Ltd,6.848127772079759,79.89991668260568,Factory
Jambugasmulla,6.8660827,79.8926809,Toolmasters (Pvt) Ltd,6.862308808839792,79.89658726465956,Factory
Welikada East,6.9138311,79.8982793,Fruits & Vegetables Pvt Ltd,6.9102285247668,79.89936452185576,Factory
Welikada East,6.9138311,79.8982793,Ashai Glass,6.917147453757029,79.89098327962968,Factory
Welikada East,6.9138311,79.8982793,Cordial & Jam Factory (F&V),6.9085436274367,79.89897636717167,Factory
Ethulkotte West,6.8980694,79.9038774,Hafele Design Center,6.902703436034983,79.90533423413335,Factory
Ethulkotte,6.8981882,79.9094751,Hafele Design Center,6.902703436034983,79.90533423413335,Factory
Pitakotte East,6.8876623,79.9122738,Creative Garments,6.887919620450109,79.91336974419112,Factory
Pitakotte,6.8808992,79.9052768,Technosign Advertising,6.871537,79.905877,Factory
Pitakotte,6.8808992,79.9052768,Creative Exports,6.871888741068698,79.90618701703869,Factory
Pitakotte,6.8808992,79.9052768,Creative Garments,6.887919620450109,79.91336974419112,Factory
Pitakotte West,6.8900117,79.8982793,Semage Glass,6.895133904619028,79.8894140997925,Factory
Nawala East,6.8898929,79.8926809,Semage Glass,6.895133904619028,79.8894140997925,Factory
Pagoda East,6.8708747,79.9003786,Technosign Advertising,6.871537,79.905877,Factory
Pagoda East,6.8708747,79.9003786,Toolmasters (Pvt) Ltd,6.862308808839792,79.89658726465956,Factory
Pagoda East,6.8708747,79.9003786,Creative Exports,6.871888741068698,79.90618701703869,Factory
Pagoda East,6.8708747,79.9003786,Trendy Connections,6.864254633587199,79.90379264401143,Factory
Gangodavila North,6.8662011,79.8982793,Toolmasters (Pvt) Ltd,6.862308808839792,79.89658726465956,Factory
Gangodavila North,6.8662011,79.8982793,Creative Exports,6.871888741068698,79.90618701703869,Factory
Gangodavila North,6.8662011,79.8982793,Trendy Connections,6.864254633587199,79.90379264401143,Factory
Gangodavila North,6.8662011,79.8982793,Technosign Advertising,6.871537,79.905877,Factory
Gangodavila South,6.8637334,79.9066763,Trendy Connections,6.864254633587199,79.90379264401143,Factory
Gangodavila South,6.8637334,79.9066763,Creative Exports,6.871888741068698,79.90618701703869,Factory
Gangodavila South,6.8637334,79.9066763,Technosign Advertising,6.871537,79.905877,Factory
Gangodavila South,6.8637334,79.9066763,Tokimoto Silencer,6.858403669230885,79.91568733278476,Factory
Gangodavila South,6.8637334,79.9066763,AK2PRO printers,6.869397000114165,79.91167524207734,Factory
Gangodavila East,6.8658207,79.9115741,AK2PRO printers,6.869397000114165,79.91167524207734,Factory
Gangodavila East,6.8658207,79.9115741,Technosign Advertising,6.871537,79.905877,Factory
Gangodavila East,6.8658207,79.9115741,Tokimoto Silencer,6.858403669230885,79.91568733278476,Factory
Gangodavila East,6.8658207,79.9115741,Creative Exports,6.871888741068698,79.90618701703869,Factory
Gangodavila East,6.8658207,79.9115741,Trendy Connections,6.864254633587199,79.90379264401143,Factory
Kirulapone,6.8814717,79.8763476,Hela Intimates,6.873211,79.87992,Factory
Wellawatta North,6.8786556,79.8618833,Nideshraj Grinding Mill,6.8749871253967285,79.86273193359375,Factory
Wellawatta South,6.8654301,79.8618833,Williams Biscuits,6.861512298316289,79.86725669882354,Factory
Wellawatta South,6.8654301,79.8618833,Multibond,6.857468525114015,79.86485032757356,Factory
Pamankada West,6.8734246,79.8646835,Nideshraj Grinding Mill,6.8749871253967285,79.86273193359375,Factory
Pamankada East,6.8763077,79.8758835,Hela Intimates,6.873211,79.87992,Factory
Pamankada East,6.8763077,79.8758835,Hameedia Factory,6.867957193598735,79.87453010325613,Factory
Sri Saranankara,6.8688699,79.8681837,Williams Biscuits,6.861512298316289,79.86725669882354,Factory
Sri Saranankara,6.8688699,79.8681837,Piumi fashions,6.863796,79.874105,Factory
Sri Saranankara,6.8688699,79.8681837,Nideshraj Grinding Mill,6.8749871253967285,79.86273193359375,Factory
Sri Saranankara,6.8688699,79.8681837,Hameedia Factory,6.867957193598735,79.87453010325613,Factory
Vilawala,6.8709577,79.8730837,Hela Intimates,6.873211,79.87992,Factory
Vilawala,6.8709577,79.8730837,Royal Timber Deals,6.8661979652133915,79.87934771935304,Factory
Vilawala,6.8709577,79.8730837,Hameedia Factory,6.867957193598735,79.87453010325613,Factory
Vilawala,6.8709577,79.8730837,Piumi fashions,6.863796,79.874105,Factory
Dutugemunu,6.8684907,79.881483,Hela Intimates,6.873211,79.87992,Factory
Dutugemunu,6.8684907,79.881483,Royal Timber Deals,6.8661979652133915,79.87934771935304,Factory
Dutugemunu,6.8684907,79.881483,Hameedia Factory,6.867957193598735,79.87453010325613,Factory
Dutugemunu,6.8684907,79.881483,Piumi fashions,6.863796,79.874105,Factory
Kohuwala,6.8624842,79.8854983,Royal Timber Deals,6.8661979652133915,79.87934771935304,Factory
Kohuwala,6.8624842,79.8854983,Previlege Fashions,6.854722576528162,79.88850101013347,Factory
Kohuwala,6.8624842,79.8854983,Toolmasters (Pvt) Ltd,6.862308808839792,79.89658726465956,Factory
Kalubovila,6.8580211,79.8765701,Piumi fashions,6.863796,79.874105,Factory
Kalubovila,6.8580211,79.8765701,Fujiaire,6.858611,79.869327,Factory
Kalubovila,6.8580211,79.8765701,Williams Biscuits,6.861512298316289,79.86725669882354,Factory
Kalubovila,6.8580211,79.8765701,Royal Timber Deals,6.8661979652133915,79.87934771935304,Factory
Kalubovila,6.8580211,79.8765701,Heckfort Printers,6.850953721412913,79.88269606999854,Factory
Hathbodhiya,6.866517,79.8686086,Williams Biscuits,6.861512298316289,79.86725669882354,Factory
Hathbodhiya,6.866517,79.8686086,Fujiaire,6.858611,79.869327,Factory
Hathbodhiya,6.866517,79.8686086,Multibond,6.857468525114015,79.86485032757356,Factory
Hathbodhiya,6.866517,79.8686086,Piumi fashions,6.863796,79.874105,Factory
Hathbodhiya,6.866517,79.8686086,Royal Timber Deals,6.8661979652133915,79.87934771935304,Factory
Hathbodhiya,6.866517,79.8686086,Hameedia Factory,6.867957193598735,79.87453010325613,Factory
Galwala,6.860965,79.8695837,Williams Biscuits,6.861512298316289,79.86725669882354,Factory
Galwala,6.860965,79.8695837,Piumi fashions,6.863796,79.874105,Factory
Galwala,6.860965,79.8695837,Fujiaire,6.858611,79.869327,Factory
Galwala,6.860965,79.8695837,Multibond,6.857468525114015,79.86485032757356,Factory
Galwala,6.860965,79.8695837,Careems International,6.8549701030312535,79.86345569598105,Factory
Galwala,6.860965,79.8695837,Hameedia Factory,6.867957193598735,79.87453010325613,Factory
Dehiwala West,6.857496,79.8618833,Careems International,6.8549701030312535,79.86345569598105,Factory
Dehiwala West,6.857496,79.8618833,Williams Biscuits,6.861512298316289,79.86725669882354,Factory
Dehiwala West,6.857496,79.8618833,Multibond,6.857468525114015,79.86485032757356,Factory
Dehiwala West,6.857496,79.8618833,Fujiaire,6.858611,79.869327,Factory
Dehiwala East,6.8582907,79.8681837,Williams Biscuits,6.861512298316289,79.86725669882354,Factory
Dehiwala East,6.8582907,79.8681837,Fujiaire,6.858611,79.869327,Factory
Dehiwala East,6.8582907,79.8681837,Piumi fashions,6.863796,79.874105,Factory
Dehiwala East,6.8582907,79.8681837,Careems International,6.8549701030312535,79.86345569598105,Factory
Dehiwala East,6.8582907,79.8681837,Multibond,6.857468525114015,79.86485032757356,Factory
Udyanaya,6.855148,79.8758835,Heckfort Printers,6.850953721412913,79.88269606999854,Factory
Udyanaya,6.855148,79.8758835,Paradigm,6.847049243919465,79.87598471206331,Factory
Udyanaya,6.855148,79.8758835,Piumi fashions,6.863796,79.874105,Factory
Udyanaya,6.855148,79.8758835,Williams Biscuits,6.861512298316289,79.86725669882354,Factory
Udyanaya,6.855148,79.8758835,Fujiaire,6.858611,79.869327,Factory
Udyanaya,6.855148,79.8758835,Winter Quilt,6.846988657717277,79.87607767496706,Factory
Nedimala,6.8552665,79.881483,Heckfort Printers,6.850953721412913,79.88269606999854,Factory
Nedimala,6.8552665,79.881483,Previlege Fashions,6.854722576528162,79.88850101013347,Factory
Nedimala,6.8552665,79.881483,Paradigm,6.847049243919465,79.87598471206331,Factory
Nedimala,6.8552665,79.881483,Winter Quilt,6.846988657717277,79.87607767496706,Factory
Malwatta,6.8523851,79.8702837,Winter Quilt,6.846988657717277,79.87607767496706,Factory
Malwatta,6.8523851,79.8702837,Paradigm,6.847049243919465,79.87598471206331,Factory
Malwatta,6.8523851,79.8702837,Multibond,6.857468525114015,79.86485032757356,Factory
Malwatta,6.8523851,79.8702837,Williams Biscuits,6.861512298316289,79.86725669882354,Factory
Malwatta,6.8523851,79.8702837,Careems International,6.8549701030312535,79.86345569598105,Factory
Malwatta,6.8523851,79.8702837,Fujiaire,6.858611,79.869327,Factory
Jayathilaka,6.8516203,79.8653836,Careems International,6.8549701030312535,79.86345569598105,Factory
Jayathilaka,6.8516203,79.8653836,Fujiaire,6.858611,79.869327,Factory
Jayathilaka,6.8516203,79.8653836,Williams Biscuits,6.861512298316289,79.86725669882354,Factory
Jayathilaka,6.8516203,79.8653836,Multibond,6.857468525114015,79.86485032757356,Factory
Karagampitiya,6.847802,79.8723837,Winter Quilt,6.846988657717277,79.87607767496706,Factory
Karagampitiya,6.847802,79.8723837,Paradigm,6.847049243919465,79.87598471206331,Factory
Karagampitiya,6.847802,79.8723837,Heckfort Printers,6.850953721412913,79.88269606999854,Factory
Karagampitiya,6.847802,79.8723837,Sportsman Tea,6.840444,79.876539,Factory
Karagampitiya,6.847802,79.8723837,Fujiaire,6.858611,79.869327,Factory
Kawdana East,6.8446891,79.881483,GlaxoSmithKline Dehiwala,6.838943216218238,79.8838916762929,Factory
Kawdana East,6.8446891,79.881483,Classic impressions(pvt)Ltd,6.838402646216156,79.8827075958252,Factory
Kawdana East,6.8446891,79.881483,Heckfort Printers,6.850953721412913,79.88269606999854,Factory
Kawdana East,6.8446891,79.881483,Winter Quilt,6.846988657717277,79.87607767496706,Factory
Kawdana East,6.8446891,79.881483,Paradigm,6.847049243919465,79.87598471206331,Factory
Kawdana East,6.8446891,79.881483,Sportsman Tea,6.840444,79.876539,Factory
Mount Lavinia,6.8195453,79.8800832,Varna Limited,6.817111,79.878107,Factory
Mount Lavinia,6.8195453,79.8800832,Mars Printing & Packaging,6.824583752872394,79.87344733373111,Factory
Mount Lavinia,6.8195453,79.8800832,Kamal Cables Pvt Ltd,6.821413040161133,79.8824234008789,Factory
Mount Lavinia,6.8195453,79.8800832,Kevilton Factory,6.814803404592241,79.88606680918448,Factory
Mount Lavinia,6.8195453,79.8800832,Built Element Limited,6.828199,79.881248,Factory
Mount Lavinia,6.8195453,79.8800832,GlaxoSmithKline Ratmalana,6.810450864407096,79.88399556666776,Factory
